Sat Aug 21 16:28:57 2021    SYPA_Profile.txt

         1254974 function calls (1235868 primitive calls) in 2.694 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       19    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_numeric}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/vf2userfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/util/hashing.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/accessor.py:139(add_delegate_accessors)
      483    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:596(_translate_key)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/generators/internet_as_graphs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/period.py:62(PeriodIndex)
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:257(get_dtypes)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_api/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PyQt5/__init__.py:20(<module>)
       19    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1371(_validate_parse_dates_presence)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/base.py:347(IndexOpsMixin)
      748    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:1875(is_floating)
      348    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:736(<genexpr>)
     2050    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
      110    0.000    0.000    0.000    0.000 /usr/lib/python3.9/posixpath.py:228(expanduser)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/reshape/melt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/link_analysis/pagerank_alg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pkgutil.py:504(extend_path)
       77    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:547(_get_mixins_)
      440    0.000    0.000    0.000    0.000 /usr/lib/python3.9/collections/__init__.py:935(__getitem__)
      716    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:911(__eq__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/process_executor.py:493(__init__)
      166    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/printing.py:198(as_escaped_string)
      304    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:44(_is_private)
      785    0.000    0.000    0.000    0.000 /usr/lib/python3.9/posixpath.py:41(_get_sep)
       10    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/accessor.py:56(_add_delegate_accessors)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/linalg/flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/node_classification/lgc.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:880(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1923(_merge_blocks)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:10851(_add_numeric_operations)
       73    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:88(<listcomp>)
      462    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/common.py:268(is_null_slice)
     1168    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1588(_block)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:2842(NavigationToolbar2)
      612    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/compat/_inspect.py:41(iscode)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:468(__init__)
        1    0.000    0.000    0.000    0.000 <decorator-gen-43>:1(_random_state)
        7    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/utils.py:144(deprecate)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/second_order.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-39>:1(_random_state)
       76    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2581(replace)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/connection.py:10(<module>)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/strings/object_array.py:296(_str_len)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/matfuncs.py:1(<module>)
      194    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/pyplot.py:83(_copy_docstring_and_deprecators)
       99    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/csvs.py:37(CSVFormatter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/simple_paths.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:462(DataFrameFormatter)
      101    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:535(_findclass)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/strings/object_array.py:31(_str_map)
      726    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:733(__eq__)
      214    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:355(is_datetime64_dtype)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/categorical.py:187(Categorical)
       83    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:2828(__init__)
     2638    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2569(default)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/community/quality.py:1(<module>)
       13    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:178(_filter_nodes)
      704    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:240(loc)
     1737    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:726(<genexpr>)
      410    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      156    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:813(is_unsigned_integer_dtype)
       19    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:824(_get_options_with_defaults)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/csgraph/_validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/rolling.py:849(Window)
       34    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_api/deprecation.py:392(<listcomp>)
      121    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
     2146    0.000    0.000    0.000    0.000 {method 'rjust' of 'str' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:908(copy_with)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/drawing/nx_agraph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/__init__.py:1(<module>)
       35    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1299(__init_subclass__)
      281    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:256(__enter__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/sql.py:1(<module>)
      130    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/cloudpickle/cloudpickle.py:126(_whichmodule)
      380    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:912(is_datetime64_any_dtype)
      919    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/flow/gomory_hu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/distance_measures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sysconfig.py:341(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/flow/capacityscaling.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/_memmapping_reducer.py:644(_try_delete_folder)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:912(DataFrameRenderer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/special/_ellip_harm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/flow/networksimplex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/queues.py:197(__init__)
       38    0.000    0.000    0.000    0.000 /usr/lib/python3.9/concurrent/futures/_base.py:317(__init__)
      124    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:182(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/decorator.py:215(decorator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/stata.py:1009(StataReader)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/integer.py:1(<module>)
      802    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:357(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/convert_matrix.py:1(<module>)
       50    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:228(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/generators/spectral_graph_forge.py:1(<module>)
       50    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/strings/accessor.py:90(_forbid_nonstring_types)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/qt_editor/_formlayout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:3901(FancyArrowPatch)
     1664    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/mathtext.py:388(<dictcomp>)
     1757    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      860    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      115    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:351(notify)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/concurrent/futures/_base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/generators/lattice.py:1(<module>)
       50    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/popen_loky_posix.py:62(duplicate_for_child)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:1069(__new__)
      148    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       11    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/nanops.py:55(__init__)
        1    0.000    0.000    0.000    0.000 <decorator-gen-165>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/html/entities.py:1(<module>)
     1918    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:4071(_values)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/queues.py:340(__init__)
       42    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/common.py:154(stringify_path)
       69    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:574(_engine)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.9/tempfile.py:273(rng)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/readwrite/json_graph/jit.py:1(<module>)
      169    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_compile.py:492(_get_charset_prefix)
       40    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/common.py:878(_is_binary_mode)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/extension.py:199(ExtensionIndex)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/generators/trees.py:1(<module>)
