         836326 function calls (822192 primitive calls) in 1.019 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 nonlin.py:216(_set_doc)
        1    0.000    0.000    0.000    0.000 nonlin.py:415(TerminationCondition)
        1    0.000    0.000    0.000    0.000 nonlin.py:479(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:547(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:662(GenericBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:688(LowRankMatrix)
        1    0.001    0.001    0.001    0.001 nonlin.py:908(BroydenFirst)
        1    0.000    0.000    0.000    0.000 nosetester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:112(NoseTester)
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:115(NpzFile)
        1    0.000    0.000    0.001    0.001 npyio.py:1560(genfromtxt)
        1    0.000    0.000    0.000    0.000 npyio.py:1895(<listcomp>)
        1    0.000    0.000    0.000    0.000 npyio.py:1997(<listcomp>)
        1    0.000    0.000    0.000    0.000 npyio.py:2139(<listcomp>)
        1    0.000    0.000    0.000    0.000 npyio.py:51(BagObj)
        1    0.000    0.000    0.001    0.001 ntpath.py:2(<module>)
        3    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:4(<module>)
        4    0.000    0.000    0.011    0.003 numeric.py:1(<module>)
       34    0.000    0.000    0.000    0.000 numeric.py:149(ones)
       31    0.000    0.000    0.000    0.000 numeric.py:1858(isscalar)
        1    0.000    0.000    0.000    0.000 numeric.py:19(NumericArray)
        1    0.000    0.000    0.000    0.000 numeric.py:2130(identity)
        1    0.000    0.000    0.000    0.000 numeric.py:239(IntegerIndex)
        6    0.000    0.000    0.000    0.000 numeric.py:2514(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:290(Int64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:306(UInt64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:337(Float64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:35(NumericIndex)
        1    0.000    0.000    0.000    0.000 numeric.py:60(ComplexWarning)
        1    0.000    0.000    0.002    0.002 numerictypes.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numerictypes.py:230(obj2sctype)
       78    0.000    0.000    0.000    0.000 numerictypes.py:284(issubclass_)
       39    0.000    0.000    0.000    0.000 numerictypes.py:358(issubdtype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:426(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:435(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:442(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:512(<lambda>)
       24    0.000    0.000    0.000    0.000 numerictypes.py:515(_scalar_type_key)
        1    0.000    0.000    0.000    0.000 numerictypes.py:590(_register_types)
        1    0.000    0.000    0.000    0.000 numpy_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_.py:115(PandasArray)
        1    0.000    0.000    0.000    0.000 numpy_.py:20(PandasDtype)
        1    0.000    0.000    0.000    0.000 object_array.py:1(<module>)
        1    0.000    0.000    0.000    0.000 object_array.py:20(ObjectStringArrayMixin)
        1    0.000    0.000    0.000    0.000 odepack.py:11(ODEintWarning)
        1    0.000    0.000    0.000    0.000 odepack.py:3(<module>)
        1    0.000    0.000    0.001    0.001 offsetbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1195(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1238(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1319(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1592(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1719(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1745(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:185(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:374(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:421(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:462(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:507(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:581(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:700(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:853(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:942(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 offsets.py:1(<module>)
        3    0.000    0.000    0.002    0.001 ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:179(Constant)
        1    0.000    0.000    0.000    0.000 ops.py:199(Op)
        1    0.000    0.000    0.000    0.000 ops.py:355(BinOp)
        1    0.000    0.000    0.000    0.000 ops.py:511(Div)
        1    0.000    0.000    0.000    0.000 ops.py:540(UnaryOp)
        1    0.000    0.000    0.000    0.000 ops.py:55(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 ops.py:588(MathCall)
        1    0.000    0.000    0.000    0.000 ops.py:604(FuncNode)
        1    0.000    0.000    0.000    0.000 ops.py:69(Term)
        1    0.000    0.000    0.000    0.000 ops.py:766(BinGrouper)
        1    0.000    0.000    0.000    0.000 ops.py:77(BaseGrouper)
        1    0.000    0.000    0.000    0.000 ops.py:950(DataSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:989(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:997(FrameSplitter)
        1    0.000    0.000    0.000    0.000 optimize.py:141(OptimizeWarning)
        1    0.000    0.000    0.041    0.041 optimize.py:20(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:2127(Brent)
        1    0.000    0.000    0.000    0.000 optimize.py:3389(_Brute_Wrapper)
        1    0.000    0.000    0.000    0.000 optimize.py:55(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:82(OptimizeResult)
        1    0.000    0.000    0.000    0.000 optimize.py:985(_LineSearchError)
        1    0.000    0.000    0.000    0.000 orc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orthogonal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orthogonal.py:122(orthopoly1d)
        3    0.000    0.000    0.000    0.000 os.py:1073(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:48(<listcomp>)
     1212    0.001    0.000    0.002    0.000 os.py:674(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:682(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:688(__delitem__)
     1218    0.001    0.000    0.001    0.000 os.py:754(encode)
        5    0.000    0.000    0.000    0.000 os.py:758(decode)
       12    0.000    0.000    0.000    0.000 os.py:804(fsencode)
       12    0.000    0.000    0.000    0.000 os.py:816(fsdecode)
        1    0.000    0.000    0.000    0.000 overlap_blockmodel.py:21(<module>)
        1    0.000    0.000    0.000    0.000 overlap_blockmodel.py:34(OverlapBlockState)
        1    0.000    0.000    0.019    0.019 overrides.py:1(<module>)
       75    0.000    0.000    0.000    0.000 overrides.py:111(set_module)
       75    0.000    0.000    0.000    0.000 overrides.py:122(decorator)
      316    0.000    0.000    0.000    0.000 overrides.py:141(array_function_dispatch)
      316    0.001    0.000    0.026    0.000 overrides.py:183(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:219(array_function_from_dispatcher)
       23    0.000    0.000    0.002    0.000 overrides.py:223(decorator)
        9    0.000    0.000    0.000    0.000 overrides.py:24(set_array_function_like_doc)
      286    0.001    0.000    0.005    0.000 overrides.py:89(verify_matching_signatures)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:124(PyArrowImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:229(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:88(BaseImpl)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
        8    0.000    0.000    0.000    0.000 parse.py:103(_noop)
        8    0.000    0.000    0.000    0.000 parse.py:114(_coerce_args)
        1    0.000    0.000    0.000    0.000 parse.py:131(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:139(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:186(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:216(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:321(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:334(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:340(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:348(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:353(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:359(_fix_result_transcoding)
        4    0.000    0.000    0.000    0.000 parse.py:372(urlparse)
        1    0.000    0.000    0.000    0.000 parse.py:419(_checknetloc)
        4    0.000    0.000    0.000    0.000 parse.py:437(urlsplit)
        1    0.000    0.000    0.000    0.000 parse.py:797(Quoter)
        1    0.000    0.000    0.000    0.000 parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.005    0.005 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:71(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:79(BytesParser)
        1    0.000    0.000    0.002    0.002 parsers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parsers.py:1271(ParserBase)
        1    0.000    0.000    0.000    0.000 parsers.py:1852(CParserWrapper)
        1    0.000    0.000    0.000    0.000 parsers.py:2211(PythonParser)
        1    0.000    0.000    0.000    0.000 parsers.py:3619(FixedWidthReader)
        1    0.000    0.000    0.000    0.000 parsers.py:3725(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 parsers.py:773(TextFileReader)
        1    0.000    0.000    0.000    0.000 parsing.py:1(<module>)
        1    0.000    0.000    0.001    0.001 partition_centroid.py:21(<module>)
        1    0.000    0.000    0.000    0.000 partition_centroid.py:33(PartitionCentroidState)
        1    0.000    0.000    0.000    0.000 partition_modes.py:21(<module>)
        1    0.000    0.000    0.000    0.000 partition_modes.py:258(ModeClusterState)
        1    0.000    0.000    0.000    0.000 partition_modes.py:31(PartitionModeState)
        1    0.000    0.000    0.009    0.009 patches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1047(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:1141(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:1234(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:1291(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1396(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1420(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1555(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1596(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:1869(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1878(_Style)
        3    0.000    0.000    0.002    0.001 patches.py:1912(pprint_styles)
        3    0.000    0.000    0.002    0.001 patches.py:1916(<listcomp>)
      102    0.000    0.000    0.000    0.000 patches.py:1923(<genexpr>)
        3    0.000    0.000    0.000    0.000 patches.py:1923(<listcomp>)
       12    0.000    0.000    0.000    0.000 patches.py:1924(<genexpr>)
       12    0.000    0.000    0.000    0.000 patches.py:1928(<genexpr>)
      112    0.000    0.000    0.000    0.000 patches.py:1930(<genexpr>)
        3    0.000    0.000    0.000    0.000 patches.py:1930(<listcomp>)
       56    0.000    0.000    0.000    0.000 patches.py:1946(_register_style)
        1    0.000    0.000    0.001    0.001 patches.py:1954(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:1989(_Base)
        9    0.000    0.000    0.001    0.000 patches.py:2015(__init_subclass__)
        1    0.000    0.000    0.000    0.000 patches.py:2061(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2084(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2105(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2137(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2147(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2184(Round)
        1    0.000    0.000    0.000    0.000 patches.py:22(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:2244(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2295(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2391(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2407(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2446(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2459(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2527(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2563(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2601(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2663(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2757(Bar)
        1    0.000    0.000    0.000    0.000 patches.py:2843(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2881(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2954(_Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3084(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3091(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3108(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3125(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3142(CurveFilledA)
