Tue Jul 20 19:06:30 2021    profile.txt

         27953028 function calls (27862936 primitive calls) in 12.900 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      139    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:2587(__eq__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/base.py:381(Registry)
      254    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3882(<genexpr>)
       33    0.000    0.000    0.000    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Morphlings.py:166(<listcomp>)
      198    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:738(get_scale)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:726(_make_child)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:2414(__call__)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:1567(addParseAction)
       20    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/series.py:538(name)
       33    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/gridspec.py:464(<dictcomp>)
       66    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:474(set_urls)
       99    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/figure.py:2500(set_canvas)
       31    0.000    0.000    0.000    0.000 /usr/lib/python3.9/_bootlocale.py:33(getpreferredencoding)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:856(stem)
       10    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4672(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/textpath.py:18(TextToPath)
      521    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:1160(score_style)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/json/_json.py:110(Writer)
      521    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:756(get_size)
      334    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      168    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:173(<genexpr>)
      264    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:791(get_facecolor)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/blocks.py:2519(ObjectBlock)
       40    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:697(config_prefix)
       33    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/backend_agg.py:441(buffer_rgba)
      778    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:2407(ConnectionStyle)
       62    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/accessor.py:76(_create_delegator_property)
       72    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:1777(get)
       99    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_layoutgrid.py:96(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/GimpGradientFile.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/compat/pickle_compat.py:1(<module>)
      159    0.000    0.000    0.000    0.000 /usr/lib/python3.9/textwrap.py:474(predicate)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:756(StandardPsFonts)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:5411(__finalize__)
      177    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_api/deprecation.py:121(deprecated)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/units.py:1(<module>)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:1088(_make_child_relpath)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/linalg/decomp.py:16(<module>)
       33    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:1318(current_thread)
      330    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1825(_nonzero_dispatcher)
      330    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/shape_base.py:19(_atleast_1d_dispatcher)
       36    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/getlimits.py:39(<lambda>)
       99    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:997(minposx)
      265    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/multiarray.py:1071(copyto)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:1323(FloatArrayFormatter)
        8    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_api/deprecation.py:518(suppress_matplotlib_deprecation_warning)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/common.py:403(get_compression_method)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:403(ImageFileDirectory_v2)
       33    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:593(_get_default_linewidth)
      231    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/figure.py:2397(get_constrained_layout)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/excel/_pyxlsb.py:9(PyxlsbReader)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:3599(export)
      170    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/relabel.py:193(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:1930(<listcomp>)
       13    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_dtype_ctypes.py:100(dtype_from_ctypes_type)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:429(__enter__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/ops/docstrings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/numpy_.py:20(PandasDtype)
      132    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:558(__init__)
      297    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2362(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/ctypes/_endian.py:1(<module>)
       33    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/gridspec.py:600(__init__)
      427    0.000    0.000    0.000    0.000 /usr/lib/python3.9/_collections_abc.py:409(__subclasshook__)
      264    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2535(_ptp_dispatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/bisect.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1257(maybe_castable)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:1764(is_unique)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/flow_matrix.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/string_.py:32(StringDtype)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:866(wrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pytz/exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageFile.py:30(<module>)
      427    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2886(return_annotation)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_string_helpers.py:9(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/textwrap.py:336(_split_chunks)
      350    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       18    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/common.py:198(asarray_tuplesafe)
       16    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/blocks.py:269(mgr_locs)
      579    0.000    0.000    0.000    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Morphlings.py:28(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:1274(__init__)
       22    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:388(is_datetime64tz_dtype)
       16    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/cycler.py:112(__init__)
       11    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/nanops.py:62(__call__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/animation.py:241(MovieWriter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/path.py:808(circle)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:103(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/tz/tz.py:1470(__get_gettz)
       22    0.000    0.000    0.000    0.000 <string>:2(__init__)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:537(_check_for_existing_members)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/info.py:94(BaseInfo)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/pytables.py:2542(Fixed)
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:602(condition)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/_onenormest.py:1(<module>)
      528    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1342(depth)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/masked.py:72(BaseMaskedArray)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:702(__instancecheck__)
      212    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1310(<genexpr>)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:1233(formatannotation)
       36    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1307(is_float_dtype)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/strings/base.py:9(BaseStringArrayMethods)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/_datasource.py:1(<module>)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.9/calendar.py:58(__getitem__)
       30    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/getlimits.py:25(_fr1)
      330    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2758(_amin_dispatcher)
       42    0.000    0.000    0.000    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Morphlings.py:250(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cbook/__init__.py:122(CallbackRegistry)
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:542(maybe_promote)
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.9/warnings.py:458(__enter__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:2681(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/getlimits.py:295(finfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pytz/tzinfo.py:1(<module>)
       16    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:188(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/ordered.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:605(is_excluded_dtype)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/dsolve/_add_newdocs.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:766(copy_with)
       33    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:2083(_get_output_canvas)
       99    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1008(minposy)
       66    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:3504(mask)
       39    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_dtype.py:307(_name_includes_bit_suffix)
